nodo_id,nodo_name,tipo_nodo,autostrada_id,km
*/1771  [2533],RONDÒ BUSA DI VIGONZA,CASELLO,T14,7.8
*/1772  [2534],SR 515,CASELLO,T14,7.9
*/1768  [2530],INIZIO TANGENZIALE LIMENA,ALLACCIAMENTO,T15,0.0
*/1773  [2535],LIMENA SUD,CASELLO,T15,1.0
*/1774  [2536],ZONA INDUSTRIALE,CASELLO,T15,2.5
*/1775  [2537],VIA CERESARA,CASELLO,T15,5.5
*/1776  [2538],SP 47 BASSANO,CASELLO,T15,6.25
*/1777  [2539],INIZIO TANGENZIALE SUD VICENZA,ALLACCIAMENTO,T16,0.0
*/1778  [2540],RIVIERA BERICA SS 247,CASELLO,T16,5.0
*/1779  [2541],NODO TANG. SUD VI/VIALE SERENISSIMA,ALLACCIAMENTO,T16,8.0
*/1780  [2542],TORRI QUARTESOLO,CASELLO,T16,10.85
*/1784  [2546],LOC. MONTE ALTO,CASELLO,T17,0.0
*/1785  [2547],NODO LA PERLA,ALLACCIAMENTO,T17,0.1
*/1786  [2548],LONATO,CASELLO,T17,1.0
*/1787  [2549],BIVIO SP 25,CASELLO,T17,2.0
*/1788  [2550],LOC. SEDENA SP 78,CASELLO,T17,4.0
*/1789  [2551],VIA MONTEROSEO,CASELLO,T17,6.65
*/1763  [2525],SS 45,CASELLO,T18,0.0
*/1764  [2526],BIVIO TANG. EST/TANG. SUD BRESCIA,CASELLO,T18,0.1
*/1765  [2527],RACCORDO BRESCIA EST,ALLACCIAMENTO,T18,1.0
*/1766  [2528],LOC. MACINA,CASELLO,T18,2.0
*/1767  [2529],SS 236,CASELLO,T18,4.25
*/1918  [2814],ALL. R68/T18,ALLACCIAMENTO,T18,4.4
*/1897  [2693],VIA SALARIA (BIVIO A24/TANGENZIALE EST RM PER/DA SALARIA),CASELLO,T19,7.0
*/1161  [3930],ALLACCIAMENTO A24,ALLACCIAMENTO,T19,12.5
*/1898  [2694],VIA PRENESTINA (BIVIO A24/TANGENZIALE EST RM PER/DA PRENESTINA),CASELLO,T19,14.5
*/2281  [3035],ROTATORIA EX CASELLO SENIGALLI,CASELLO,T20,0.0
*/2280  [3034],AL.SS16/CMPL SENIGALLIA SUD,CASELLO,T20,4.044
1/437  [2105],NOVARA EST,ALLACCIAMENTO,T21,0.0
*/2963  [3060],RACC.NOVARA-MALPENSA,ALLACCIAMENTO,T21,0.5
*/2964  [3061],ROTATORIA CIM,CASELLO,T21,1.0
*/2963  [3060],RACC.NOVARA-MALPENSA,ALLACCIAMENTO,T22,0.0
*/2965  [3062],ROTATORIA PERNATE,CASELLO,T22,3.8
*/2966  [3063],ROTATORIA PASQUA,ALLACCIAMENTO,T22,5.2
*/2967  [3064],ROTATORIA GALLIATE,CASELLO,T22,6.3
*/2968  [3065],SVINCOLO S.S.341,CASELLO,T22,8.6
*/2966  [3063],ROTATORIA PASQUA,ALLACCIAMENTO,T23,0.0
*/2969  [3066],ROTATORIA ROMENTINO,CASELLO,T23,1.5
*/2970  [3067],INNESTO S.P.4,CASELLO,T23,1.8
*/1101  [426],BIVIO SS 1 AURELIA,CASELLO,T90,0.0
*/1871  [2663],SVINCOLO MONTESPACCATO,CASELLO,T90,2.3
*/1470  [2197],VIA BOCCEA,CASELLO,T90,3.4
*/1872  [2664],SVINCOLO CASAL DEL MARMO,CASELLO,T90,4.8
*/1873  [2665],SVINCOLO TRIONFALE,CASELLO,T90,10.6
*/1102  [427],BIVIO SS 2 CASSIA,CASELLO,T90,12.2
*/1874  [2666],SVINCOLO OSPEDALE S. ANDREA,CASELLO,T90,16.3
*/1471  [2198],BIVIO SS 2BIS CASSIA BIS,CASELLO,T90,16.4
*/1103  [428],BIVIO SS 3 FLAMINIA,CASELLO,T90,18.1
*/1472  [2199],CASTEL GIUBILEO,CASELLO,T90,19.5
*/1104  [429],BIVIO SS 4 SALARIA,CASELLO,T90,20.0
*/1473  [2215],VIA SETTEBAGNI (BIVIO DIRAMAZIONE ROMA NORD/G.R.A. PER/DA SS4 SALARIA),CASELLO,T90,20.7
*/1140  [372],BIVIO GRA/DIRAMAZIONE ROMA NORD,ALLACCIAMENTO,T90,21.1
*/1901  [2712],BUFALOTTA (BIVIO DIRAMAZIONE ROMA NORD/G.R.A. PER/DA SS 6 CASILINA),CASELLO,T90,23.3
*/1105  [431],BIVIO NOMENTANA,CASELLO,T90,26.6
*/1474  [2200],VIA S. ALESSANDRO,CASELLO,T90,28.3
*/1475  [2201],BIVIO SS 5 TIBURTINA (GRANDE RACCORDO ANULARE PER/DA SS4 SALARIA),CASELLO,T90,29.9
*/1152  [3922],BIVIO GRA/A24 ROMA-TERAMO,ALLACCIAMENTO,T90,31.5
*/1476  [2202],LA RUSTICA (GRANDE RACCORDO ANULARE PER/DA SS 6 CASILINA),CASELLO,T90,32.8
*/1477  [2203],BIVIO PRENESTINA,CASELLO,T90,34.6
*/1478  [2204],TOR BELLA MONACA,CASELLO,T90,34.9
*/1106  [433],BIVIO SS 6 CASILINA (BIVIO DIRAMAZIONE ROMA SUD/G.R.A. PER/DA SS 6 CASILINA),CASELLO,T90,38.0
*/1141  [434],BIVIO GRA/DIRAMAZIONE ROMA SUD,ALLACCIAMENTO,T90,39.4
*/1479  [2205],LA ROMANINA (BIVIO DIRAMAZIONE ROMA SUD/G.R.A. PER/DA STRADA STATALE 7 APPIA),CASELLO,T90,39.8
*/1480  [2206],BIVIO SS 215 TUSCOLANA,CASELLO,T90,40.9
*/1481  [2207],BIVIO SS 511 ANAGNINA,CASELLO,T90,41.6
*/1899  [2695],SVINCOLO DI CIAMPINO,CASELLO,T90,43.0
*/1107  [435],BIVIO SS 7 APPIA,CASELLO,T90,44.4
*/1482  [2208],BIVIO ARDEATINA,CASELLO,T90,48.0
*/1483  [2209],BIVIO LAURENTINA,CASELLO,T90,52.6
*/1108  [436],BIVIO SS 148 PONTINA,CASELLO,T90,54.8
*/1484  [2210],VIA CRISTOFORO COLOMBO,CASELLO,T90,55.3
*/1485  [2211],BIVIO SS 8 OSTIENSE,CASELLO,T90,57.7
*/1875  [2667],SVINCOLO PARCO DEI MEDICI,CASELLO,T90,59.9
*/1109  [371],BIVIO GRA/A ROMA-FIUMICINO,ALLACCIAMENTO,T90,60.5
*/1486  [2212],VIA DELLA MAGLIANA,CASELLO,T90,61.1
*/1487  [2213],VIA DELLA PISANA,CASELLO,T90,64.5
*/1488  [2214],VIA DI PESCACCIO,CASELLO,T90,66.0
*/1900  [2696],GRA-AURELIA,CASELLO,T90,68.2
*/1266  [2016],ROMA EUR,CASELLO,T93,0.0
*/1556  [2284],PARCO DEI MEDICI,CASELLO,T93,4.5
*/1109  [371],BIVIO A ROMA-FIUMICINO/GRA (BIVIO A12/A91 ROMA-FIUMICINO PER/DA ROMA),ALLACCIAMENTO,T93,6.7
*/1251  [14],BIVIO A91 ROMA-FIUMICINO/A12,ALLACCIAMENTO,T93,13.5
*/1267  [2017],AEROPORTO FIUMICINO (BIVIO A12/A91 ROMA-FIUMICINO PER/DA FIUMICINO),CASELLO,T93,18.4
*/1165  [173],BIVIO TRAFORO MONTE BIANCO/RN205,ALLACCIAMENTO,TR1,0.0
25/391  [174],PIAZZALE FRANCESE,CASELLO,TR1,0.1
25/390  [993],PIAZZALE ITALIANO,CASELLO,TR1,11.8
*/1187  [994],LA PALUD,ALLACCIAMENTO,TR1,12.6
*/1241  [1032],FINE A32 TORINO-BARDONECCHIA,ALLACCIAMENTO,TR4,0.0
1260,FREJUS,DISTRIBUTORE,TR4,0.1
*/1231  [1034],BARDONECCHIA SVINCOLO,CASELLO,TR4,0.1
*/193  [1035],BARDONECCHIA,CASELLO,TR4,0.2
*/194  [1036],MODANE,CASELLO,TR4,13.6
*/1232  [1038],AUTOPORTO FRENEY,CASELLO,TR4,14.0
*/1233  [1039],MODANE-REPLAT,CASELLO,TR4,15.2
*/1234  [1040],AUTOPORTO FRENEY SVINCOLO,CASELLO,TR4,18.2
*/1242  [1041],PIAZZALE AUTOPORTO FRENEY,CASELLO,TR4,18.201
34/699  [2101],SCHIO VALDAGNO,CASELLO,TSV,3.0
*/2815  [2924],INTERCONNESIONE D35/V35,ALLACCIAMENTO,V35,0.0
*/2812  [2921],S.P.39,CASELLO,V35,0.99
*/2922  [2922],VIGNATE-LISCATE,CASELLO,V35,4.14
*/2814  [2923],S.P.14 RIVOLTANA,CASELLO,V35,4.89
1/5044  [70132],BIVIO A1-VARIANTE,ALLACCIAMENTO,VAR,0.0
1/94  [70130],BADIA,CASELLO,VAR,17.484
25933,BADIA NUOVA OVEST,DISTRIBUTORE,VAR,17.9
1/95  [70131],FIRENZUOLA,CASELLO,VAR,27.96
1/5045  [70133],AGLIO KM 255,ALLACCIAMENTO,VAR,32.966
3537,S.ZENONE EST,DISTRIBUTORE,A01,15.1
3534,SOMAGLIA EST,DISTRIBUTORE,A01,43.5
3531,ARDA EST,DISTRIBUTORE,A01,73.3
3542,S.MARTINO EST,DISTRIBUTORE,A01,114.1
3539,SECCHIA EST,DISTRIBUTORE,A01,156.5
3549,CANTAGALLO EST,DISTRIBUTORE,A01,198.9
10509,RONCOBILACCIO EST,DISTRIBUTORE,A01,242.6
3555,AGLIO EST,DISTRIBUTORE,A01,255.8
3558,BISENZIO EST,DISTRIBUTORE,A01,280.4
3574,CHIANTI EST,DISTRIBUTORE,A01,305.6
24988,ARNO EST,DISTRIBUTORE,A01,330.8
3569,BADIA AL PINO EST,DISTRIBUTORE,A01,362.5
3568,LUCIGNANO EST,DISTRIBUTORE,A01,380.7
3561,MONTEPULCIANO EST,DISTRIBUTORE,A01,395.0
3562,FABRO EST,DISTRIBUTORE,A01,427.8
3582,TEVERE EST,DISTRIBUTORE,A01,464.7
3581,GIOVE EST,DISTRIBUTORE,A01,481.1
3566,FLAMINIA EST,DISTRIBUTORE,A01,509.1
3578,MASCHERONE EST,DISTRIBUTORE,A01,535.6
3595,PRENESTINA EST,DISTRIBUTORE,A01,566.1
3607,LA MACCHIA EST,DISTRIBUTORE,A01,610.9
3603,CASILINA EST,DISTRIBUTORE,A01,659.5
3586,TEANO EST,DISTRIBUTORE,A01,708.4
3587,S.NICOLA EST,DISTRIBUTORE,A01,737.2
24854,MASSERIA EST,DISTRIBUTORE,A01,754.0
3618,ALFATERNA EST,DISTRIBUTORE,A03,40.0
24676,CIGLIANO NORD,DISTRIBUTORE,A04,31.9
10151,VILLARBOIT NORD,DISTRIBUTORE,A04,64.2
10504,NOVARA NORD,DISTRIBUTORE,A04,88.7
3723,PERO NORD,DISTRIBUTORE,A04,122.9
24933,NOVATE NORD,DISTRIBUTORE,A04,128.5
3735,LAMBRO NORD,DISTRIBUTORE,A04,133.6
3728,BRIANZA NORD,DISTRIBUTORE,A04,148.4
10156,BREMBO NORD,DISTRIBUTORE,A04,165.7
3727,SEBINO NORD,DISTRIBUTORE,A04,197.5
3747,VALTROMPIA NORD,DISTRIBUTORE,A04,213.7
3768,SAN GIACOMO OVEST,DISTRIBUTORE,A04,227.5
3758,MONTE ALTO OVEST,DISTRIBUTORE,A04,245.6
3753,MONTE BALDO NORD,DISTRIBUTORE,A04,274.0
10162,SCALIGERA OVEST,DISTRIBUTORE,A04,301.7
3761,VILLA MOROSINI OVEST,DISTRIBUTORE,A04,323.4
3773,LIMENELLA OVEST,DISTRIBUTORE,A04,355.5
3783,ARINO OVEST,DISTRIBUTORE,A04,373.5
3786,CALSTORTA NORD,DISTRIBUTORE,A04,425.5
3805,GONARS NORD,DISTRIBUTORE,A04,481.4
3798,DUINO NORD,DISTRIBUTORE,A04,513.3
10512,SCARMAGNO OVEST,DISTRIBUTORE,A05,35.5
18,CHATILLON-SAINT VINCENT SUD,DISTRIBUTORE,A05,81.3
10009,RIO DEI COCCHI EST,DISTRIBUTORE,A06,10.8
37,RIO COLORE EST,DISTRIBUTORE,A06,29.8
35,RIO GHIDONE EST,DISTRIBUTORE,A06,47.8
32,MONDOVI EST,DISTRIBUTORE,A06,61.6
20,PRIERO EST,DISTRIBUTORE,A06,84.3
22,CARCARE EST,DISTRIBUTORE,A06,107.6
64,DORNO EST,DISTRIBUTORE,A07,33.6
10508,CASTELNUOVO EST,DISTRIBUTORE,A07,60.6
59,BETTOLE NOVI LIGURE EST,DISTRIBUTORE,A07,80.3
71,GIOVI EST,DISTRIBUTORE,A07,106.1
47,CAMPORA EST,DISTRIBUTORE,A07,116.6
66,LA LANTERNA EST,DISTRIBUTORE,A07,133.2
10018,VILLORESI OVEST,DISTRIBUTORE,A08,7.6
10017,BRUGHIERA OVEST,DISTRIBUTORE,A08,40.7
10019,LARIO OVEST,DISTRIBUTORE,A09,27.6
10028,PIANI D'INVREA SUD,DISTRIBUTORE,A10,26.3
130,VALLE CHIAPPA SUD,DISTRIBUTORE,A10,97.7
126,CONIOLI SUD,DISTRIBUTORE,A10,120.3
108,BORDIGHERA SUD,DISTRIBUTORE,A10,143.5
159,PERETOLA SUD,DISTRIBUTORE,A11,3.0
10030,SERRAVALLE SUD,DISTRIBUTORE,A11,35.5
10031,MIGLIARINO SUD,DISTRIBUTORE,A11,79.0
3822,S.ILARIO NORD,DISTRIBUTORE,A12,14.5
3832,RIVIERA NORD,DISTRIBUTORE,A12,48.7
10178,BRUGNATO EST,DISTRIBUTORE,A12,76.8
3826,MAGRA EST,DISTRIBUTORE,A12,96.5
10519,VERSILIA EST,DISTRIBUTORE,A12,131.2
3811,CASTAGNOLO EST,DISTRIBUTORE,A12,163.5
3812,FINE EST,DISTRIBUTORE,A12,200.0
10033,CASTEL BENTIVOGLIO OVEST,DISTRIBUTORE,A13,11.7
10036,PO OVEST,DISTRIBUTORE,A13,43.4
10035,ADIGE OVEST,DISTRIBUTORE,A13,65.3
10034,S.PELAGIO OVEST,DISTRIBUTORE,A13,98.2
3878,LA PIOPPA EST,DISTRIBUTORE,A14,2.3
3873,SILLARO EST,DISTRIBUTORE,A14,37.4
3854,SANTERNO EST,DISTRIBUTORE,A14,59.5
3857,BEVANO EST,DISTRIBUTORE,A14,89.5
3882,RUBICONE EST,DISTRIBUTORE,A14,111.3
3861,MONTEFELTRO EST,DISTRIBUTORE,A14,133.6
10187,METAURO EST,DISTRIBUTORE,A14,186.2
3863,ESINO EST,DISTRIBUTORE,A14,208.7
3891,CONERO EST,DISTRIBUTORE,A14,239.0
3883,CHIENTI EST,DISTRIBUTORE,A14,263.9
3885,PICENO EST,DISTRIBUTORE,A14,290.8
3897,TORTORETO EST,DISTRIBUTORE,A14,323.7
3896,VOMANO EST,DISTRIBUTORE,A14,340.3
3893,TORRE CERRANO EST,DISTRIBUTORE,A14,363.1
3915,ALENTO EST,DISTRIBUTORE,A14,393.9
3911,SANGRO EST,DISTRIBUTORE,A14,428.0
3910,TRIGNO EST,DISTRIBUTORE,A14,457.7
3927,RIO VIVO EST,DISTRIBUTORE,A14,472.7
3899,TORRE FANTINE EST,DISTRIBUTORE,A14,492.5
3902,GARGANO EST,DISTRIBUTORE,A14,542.23
3903,LE SALINE EST,DISTRIBUTORE,A14,587.17
3905,CANNE BATTAGLIA EST,DISTRIBUTORE,A14,620.36
3908,DOLMEN DI BISCEGLIE EST,DISTRIBUTORE,A14,644.41
3920,MURGE EST,DISTRIBUTORE,A14,671.44
3936,LE FONTI EST,DISTRIBUTORE,A14,697.62
10037,MEDESANO EST,DISTRIBUTORE,A15,14.7
193,TUGO EST,DISTRIBUTORE,A15,54.3
183,MONTAIO EST,DISTRIBUTORE,A15,65.3
184,SAN BENEDETTO EST,DISTRIBUTORE,A15,79.7
187,MELARA EST,DISTRIBUTORE,A15,106.1
209,VESUVIO NORD,DISTRIBUTORE,A16,4.5
199,IRPINIA NORD,DISTRIBUTORE,A16,44.2
216,MIRABELLA NORD,DISTRIBUTORE,A16,77.3
214,CALAGGIO NORD,DISTRIBUTORE,A16,106.5
212,OFANTO NORD,DISTRIBUTORE,A16,153.1
10049,CROCETTA NORD,DISTRIBUTORE,A21,48.1
268,TORTONA NORD,DISTRIBUTORE,A21,91.3
280,STRADELLA NORD,DISTRIBUTORE,A21,130.2
276,NURE NORD,DISTRIBUTORE,A21,166.0
288,CREMONA NORD,DISTRIBUTORE,A21,194.5
286,GHEDI OVEST,DISTRIBUTORE,A21,230.4
302,TRENS EST,DISTRIBUTORE,A22,20.0
329,PLOSE EST,DISTRIBUTORE,A22,41.8
10065,ISARCO EST,DISTRIBUTORE,A22,63.5
295,CASTEL VARCO LAIMBURG EST,DISTRIBUTORE,A22,95.6
10058,PAGANELLA EST,DISTRIBUTORE,A22,128.7
315,NOGAREDO EST,DISTRIBUTORE,A22,159.9
10061,ADIGE EST,DISTRIBUTORE,A22,187.1
310,GARDA EST,DISTRIBUTORE,A22,207.6
10064,POVEGLIANO EST,DISTRIBUTORE,A22,240.4
320,PO EST,DISTRIBUTORE,A22,267.5
10055,CAMPOGALLIANO EST,DISTRIBUTORE,A22,308.5
10069,LEDRA OVEST,DISTRIBUTORE,A23,36.9
334,CAMPIOLO OVEST,DISTRIBUTORE,A23,67.5
10072,COLLE TASSO NORD,DISTRIBUTORE,A24,10.3
10071,CIVITA NORD,DISTRIBUTORE,A24,47.7
366,VALLE ATERNO NORD,DISTRIBUTORE,A24,99.1
376,MONTE VELINO NORD,DISTRIBUTORE,A25,81.6
384,BRECCIAROLA NORD,DISTRIBUTORE,A25,174.9
10081,TURCHINO OVEST,DISTRIBUTORE,A26,6.8
10080,STURA OVEST,DISTRIBUTORE,A26,25.5
10079,BORMIDA OVEST,DISTRIBUTORE,A26,52.9
24891,MONFERRATO OVEST,DISTRIBUTORE,A26,83.0
10077,SESIA OVEST,DISTRIBUTORE,A26,108.2
10076,AGOGNA OVEST,DISTRIBUTORE,A26,154.8
25966,SILE OVEST,DISTRIBUTORE,A27,8.89
419,PONTE NELLE ALPI OVEST,DISTRIBUTORE,A27,81.5
10085,GRUARO OVEST,DISTRIBUTORE,A28,1.5
472,TRE PONTI EST,DISTRIBUTORE,A30,16.4
1057,MUGGIANO EST,DISTRIBUTORE,A50,11.9
1059,ROZZANO EST,DISTRIBUTORE,A50,24.4
1086,CASCINA GOBBA OVEST,DISTRIBUTORE,A51,9.7
1131,ANTICA CAMPANA OVEST,DISTRIBUTORE,A56,3.5
1119,AGNANO OVEST,DISTRIBUTORE,A56,8.2
1123,SCUDILLO OVEST,DISTRIBUTORE,A56,16.3
11219,DOGANELLA OVEST,DISTRIBUTORE,A56,19.5
24955,VILLABONA ROTATORIA NORD,DISTRIBUTORE,A57,10.8
24956,BAZZERA NORD,DISTRIBUTORE,A57,18.1
10182,ARRONE OVEST,DISTRIBUTORE,A92,8.5
10180,TIRRENO OVEST,DISTRIBUTORE,A92,39.2
596,BEINASCO SUD,DISTRIBUTORE,D01,2.7
10090,VERBANO OVEST,DISTRIBUTORE,D08,6.1
584,S.EUFEMIA EST,DISTRIBUTORE,D14,19.9
599,FERONIA EST,DISTRIBUTORE,D18,4.0
603,SALARIA EST,DISTRIBUTORE,D18,21.1
10097,FRASCATI OVEST,DISTRIBUTORE,D19,14.5
10096,TUSCOLANA OVEST,DISTRIBUTORE,D19,19.1
627,MARENGO NORD,DISTRIBUTORE,D26,9.7
11287,CASCINA SUD,DISTRIBUTORE,D27,63.5
11288,TITIGNANO SUD,DISTRIBUTORE,D27,70.4
24890,TIBURTINA SUD,DISTRIBUTORE,D28,5.7
641,LE RISAIE OVEST,DISTRIBUTORE,D36,1.7
10102,VIVERONE NORD,DISTRIBUTORE,R04,13.4
25069,AURELIA SUD,DISTRIBUTORE,R24,44.8
11279,MONTELUPO,DISTRIBUTORE,SGC,16.4
11281,SAN MINIATO,DISTRIBUTORE,SGC,33.04
25847,SANTA LUCIA,DISTRIBUTORE,SGC,54.1
11283,GELLO,DISTRIBUTORE,SGC,56.5
11285,GRECCIANO SUD,DISTRIBUTORE,SGC,64.64
25918,MORTAIOLO SUD,DISTRIBUTORE,SGC,69.4
10115,RIVOLI NORD,DISTRIBUTORE,T03,1.8
1101,STURA NORD,DISTRIBUTORE,T03,15.5
1149,NICHELINO SUD,DISTRIBUTORE,T05,11.6
99001,PARCHEGGIO VILLA COSTANZA (PRIMI 30 MINUTI GRATUITI),DISTRIBUTORE,A01,289.7
99002,PARCHEGGIO VILLA COSTANZA (PRIMI 30 MINUTI GRATUITI),DISTRIBUTORE,A01,289.7
