dtx,c_ads,nome,n_prg_str,n_prg_ram,n_prg_km,c_str,c_ram,c_ver_per,c_dir,t_des_str,t_des_ram,dir,cap,aspi,c_reg,c_soc,daDes,daDtx,daType,aaDes,aaDtx,c_unv_pnt_pri,c_unv_pnt_sec,aaType,carbCbrd,carbDesbrd,lon,lat,c_tip_dev,radius,position,autostrade_dtx,idImpianto,nome_impianto,Bandiera,Brand
11280,499,SAN MINIATO,224,1,31.84,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Empoli Ovest,11240,SL,San Miniato,11241,2171,2172,SL,,,10.8653,43.70421,ADS,24,"{'lat': 43.70421, 'lon': 10.8653, 'type': 'ADS', 'radius': 24}",11280,13546.0,San miniato,Beyfin,BEYFIN
11281,500,SAN MINIATO,224,1,33.04,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,San Miniato,11241,SL,Empoli Ovest,11240,2172,2171,SL,,,10.8511,43.70272,ADS,33,"{'lat': 43.70272, 'lon': 10.8511, 'type': 'ADS', 'radius': 33}",11281,13546.0,San miniato,Beyfin,BEYFIN
25847,531,SANTA LUCIA,224,1,54.1,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,0,45,Pontedera Ovest,11245,SL,Pontedera est,11244,2176,2175,SL,,,10.61802,43.64177,ADS,42,"{'lat': 43.64177, 'lon': 10.61802, 'type': 'ADS', 'radius': 42}",25847,54244.0,IP45603,Api-Ip,IP GRUPPO API
25846,530,VALDERA,224,1,54.1,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Pontedera est,11244,SL,Pontedera Ovest,11245,2175,2176,SL,,,10.61675,43.64205,ADS,47,"{'lat': 43.64205, 'lon': 10.61675, 'type': 'ADS', 'radius': 47}",25846,60850.0,ADS VALDERA,Api-Ip,IP GRUPPO API
25846,530,VALDERA,224,1,54.1,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Pontedera est,11244,SL,Pontedera Ovest,11245,2175,2176,SL,,,10.61675,43.64205,ADS,47,"{'lat': 43.64205, 'lon': 10.61675, 'type': 'ADS', 'radius': 47}",25846,44917.0,ADS VALDERA,Api-Ip,IP GRUPPO API
11283,502,GELLO,224,1,56.5,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Diramazione per Pisa Livorno,11246,,Pontedera Ovest,11245,2177,2176,SL,,,10.59575,43.63258,ADS,61,"{'lat': 43.63258, 'lon': 10.59575, 'type': 'ADS', 'radius': 61}",11283,55332.0,PONTEDERA S.G.C.FI-PI-LI KM 56+750-GELLO,Q8,Q8
11282,501,PONTEDERA NORD,224,1,56.85,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Pontedera Ovest,11245,SL,Diramazione per Pisa Livorno,11246,2176,2177,,,,10.58895,43.63447,ADS,47,"{'lat': 43.63447, 'lon': 10.58895, 'type': 'ADS', 'radius': 47}",11282,43993.0,ENI PONTEDERA NORD,Agip Eni,AGIP ENI
11284,503,GRECCIANO NORD,224,1,64.6,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Lavoria,11247,SL,Vicarello,11248,2178,2179,SL,,,10.49652,43.62212,ADS,55,"{'lat': 43.62212, 'lon': 10.49652, 'type': 'ADS', 'radius': 55}",11284,35303.0,COLLESALVETTI GRECCIANO,Q8,Q8
11285,504,GRECCIANO SUD,224,1,64.64,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Vicarello,11248,SL,Lavoria,11247,2179,2178,SL,,,10.49627,43.62112,ADS,55,"{'lat': 43.62112, 'lon': 10.49627, 'type': 'ADS', 'radius': 55}",11285,37729.0,Grecciano sud,Agip Eni,AGIP ENI
11285,504,GRECCIANO SUD,224,1,64.64,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Vicarello,11248,SL,Lavoria,11247,2179,2178,SL,,,10.49627,43.62112,ADS,55,"{'lat': 43.62112, 'lon': 10.49627, 'type': 'ADS', 'radius': 55}",11285,59803.0,5099  COLLESALVETTI,Agip Eni,AGIP ENI
25918,533,MORTAIOLO SUD,224,1,69.4,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Interporto Toscano est,11250,SL,Allacciamento A12 Collesalvetti FI-LI,11249,2181,2180,,,,10.42545,43.61217,ADS,47,"{'lat': 43.61217, 'lon': 10.42545, 'type': 'ADS', 'radius': 47}",25918,32823.0,COLLESALVETTI DIR FI,Esso,ESSO
25917,532,MORTAIOLO NORD,224,1,70.7,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Allacciamento A12 Collesalvetti FI-LI,11249,,Interporto Toscano est,11250,2180,2181,SL,,,10.43899,43.61677,ADS,31,"{'lat': 43.61677, 'lon': 10.43899, 'type': 'ADS', 'radius': 31}",25917,54953.0,G.D. FUEL SRL,Esso,ESSO
25917,532,MORTAIOLO NORD,224,1,70.7,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Allacciamento A12 Collesalvetti FI-LI,11249,,Interporto Toscano est,11250,2180,2181,SL,,,10.43899,43.61677,ADS,31,"{'lat': 43.61677, 'lon': 10.43899, 'type': 'ADS', 'radius': 31}",25917,32994.0,COLLESALVETTI DIR LI,Esso,ESSO
11286,505,CASCINA NORD,224,2,63.5,SGC,D27,D,D,SGC FIRENZE-PISA-LIVORNO,FI-PI-LI Diramazione per Pisa,PISA,PISA,N,9,45,Cascina,11256,SL,Navacchio,11257,2188,2189,SL,,,10.52443,43.66827,ADS,44,"{'lat': 43.66827, 'lon': 10.52443, 'type': 'ADS', 'radius': 44}",11286,8614.0,CASCINA LOC.MARCIANA SUPERSTR.FI/PI/LI,Q8,Q8
11287,506,CASCINA SUD,224,2,63.5,SGC,D27,S,S,SGC FIRENZE-PISA-LIVORNO,FI-PI-LI Diramazione per Pisa,SGC FI-PI-LI,SGC FI-PI-LI,N,9,45,Navacchio,11257,SL,Cascina,11256,2189,2188,SL,,,10.50495,43.6698,ADS,38,"{'lat': 43.6698, 'lon': 10.50495, 'type': 'ADS', 'radius': 38}",11287,30850.0,Cascina Sud,Api-Ip,IP GRUPPO API
11288,507,TITIGNANO SUD,224,2,70.4,SGC,D27,S,S,SGC FIRENZE-PISA-LIVORNO,FI-PI-LI Diramazione per Pisa,SGC FI-PI-LI,SGC FI-PI-LI,N,9,45,Pisa Nord est,11258,SL,Navacchio,11257,2190,2189,SL,,,10.44855,43.6828,ADS,43,"{'lat': 43.6828, 'lon': 10.44855, 'type': 'ADS', 'radius': 43}",11288,56937.0,ESSO CASCINA S.C.G.FI-PI-LI KM 70+445 LOC. TITIGNANO,Esso,ESSO
25848,529,TITIGNANO NORD,224,2,70.4,SGC,D27,D,D,SGC FIRENZE-PISA-LIVORNO,FI-PI-LI Diramazione per Pisa,PISA,PISA,N,9,45,Navacchio,11257,SL,Navacchio,11257,2189,2189,SL,,,10.44907,43.68359,ADS,51,"{'lat': 43.68359, 'lon': 10.44907, 'type': 'ADS', 'radius': 51}",25848,7294.0,CASCINA - SDA GRANDE COM FI-PI,Q8,Q8
24955,142,VILLABONA ROTATORIA NORD,291,1,10.8,A57,A57,S,S,A57 TANGENZIALE DI MESTRE,A57 Tangenziale di Mestre,PADOVA,PADOVA,N,6,54,rotatoria Miranese,24945,SL,Marghera All. SS 309 Romea,24942,538,2690,SL,,,12.21137,45.47485,ADS,69,"{'lat': 45.47485, 'lon': 12.21137, 'type': 'ADS', 'radius': 69}",24955,51862.0,3733 – Venezia Marghera,Agip Eni,AGIP ENI
24943,141,VILLABONA ROTATORIA SUD,291,1,10.8,A57,A57,D,D,A57 TANGENZIALE DI MESTRE,A57 Tangenziale di Mestre,TRIESTE,TRIESTE,N,6,54,Marghera All. SS 309 Romea,24942,SL,rotatoria Miranese,24945,2690,538,SL,,,12.21381,45.4741,ADS,100,"{'lat': 45.4741, 'lon': 12.21381, 'type': 'ADS', 'radius': 100}",24943,24798.0,VILLABONASUD,Api-Ip,IP GRUPPO API
24943,141,VILLABONA ROTATORIA SUD,291,1,10.8,A57,A57,D,D,A57 TANGENZIALE DI MESTRE,A57 Tangenziale di Mestre,TRIESTE,TRIESTE,N,6,54,Marghera All. SS 309 Romea,24942,SL,rotatoria Miranese,24945,2690,538,SL,,,12.21381,45.4741,ADS,100,"{'lat': 45.4741, 'lon': 12.21381, 'type': 'ADS', 'radius': 100}",24943,22215.0,MARGHERA,Agip Eni,AGIP ENI
24948,392,BAZZERA SUD,291,1,18.1,A57,A57,D,D,A57 TANGENZIALE DI MESTRE,A57 Tangenziale di Mestre,TRIESTE,TRIESTE,N,6,54,Mestre Est,24947,SL,allacciamento A27,24949,258,322,,,,12.26253,45.52577,ADS,65,"{'lat': 45.52577, 'lon': 12.26253, 'type': 'ADS', 'radius': 65}",24948,3588.0,BAZZERA SUD,Agip Eni,AGIP ENI
24956,393,BAZZERA NORD,291,1,18.1,A57,A57,S,S,A57 TANGENZIALE DI MESTRE,A57 Tangenziale di Mestre,PADOVA,PADOVA,N,6,54,allacciamento A27,24949,,Mestre Est,24947,322,258,SL,,,12.26115,45.52635,ADS,51,"{'lat': 45.52635, 'lon': 12.26115, 'type': 'ADS', 'radius': 51}",24956,40134.0,BAZZERA NORD,Q8,Q8
